Timestamp,Topico,Mensagem
2026-01-29 16:30:39,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-80,""raw"":14.84,""distance"":13.14,""var"":2.22,""int"":23793}"
2026-01-29 16:30:40,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-69,""raw"":8.77,""distance"":7.17,""var"":3.18,""int"":5519}"
2026-01-29 16:30:40,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-74,""raw"":10.00,""distance"":9.92,""var"":2.57,""int"":5801}"
2026-01-29 16:30:41,espresense/devices/apple:findmy/esp32_s3_5,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-76,""raw"":11.41,""distance"":11.79,""var"":0.83,""int"":23891}"
2026-01-29 16:30:44,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-50,""raw"":5.18,""distance"":5.23,""var"":4.39,""int"":6378}"
2026-01-29 16:30:44,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-76,""raw"":11.41,""distance"":15.59,""var"":7.86,""int"":17645}"
2026-01-29 16:30:45,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-78,""raw"":13.01,""distance"":9.96,""var"":3.33,""int"":5796}"
2026-01-29 16:30:46,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-78,""raw"":13.01,""distance"":7.39,""var"":5.55,""int"":5520}"
2026-01-29 16:30:48,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-72,""raw"":8.77,""distance"":8.16,""var"":4.70,""int"":5513}"
2026-01-29 16:30:49,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-44,""raw"":1.39,""distance"":5.09,""var"":5.39,""int"":6372}"
2026-01-29 16:30:49,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":13.35,""var"":2.22,""int"":23457}"
2026-01-29 16:30:54,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-48,""raw"":1.81,""distance"":4.88,""var"":6.16,""int"":6366}"
2026-01-29 16:30:54,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-72,""raw"":8.77,""distance"":8.64,""var"":4.54,""int"":5514}"
2026-01-29 16:30:57,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":13.80,""var"":2.06,""int"":23089}"
2026-01-29 16:30:57,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-74,""raw"":10.00,""distance"":10.00,""var"":2.72,""int"":13431}"
2026-01-29 16:30:58,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-78,""raw"":13.01,""distance"":9.96,""var"":3.33,""int"":5838}"
2026-01-29 16:30:59,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-41,""raw"":1.14,""distance"":4.66,""var"":7.20,""int"":6360}"
2026-01-29 16:30:59,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-78,""raw"":13.01,""distance"":8.61,""var"":5.14,""int"":5500}"
2026-01-29 16:31:00,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-81,""raw"":15.85,""distance"":15.83,""var"":7.68,""int"":17375}"
2026-01-29 16:31:03,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-74,""raw"":10.00,""distance"":10.00,""var"":2.72,""int"":13392}"
2026-01-29 16:31:04,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-51,""raw"":2.20,""distance"":4.50,""var"":7.59,""int"":6354}"
2026-01-29 16:31:06,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-76,""raw"":13.01,""distance"":8.76,""var"":5.75,""int"":5504}"
2026-01-29 16:31:08,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-80,""raw"":14.84,""distance"":15.00,""var"":7.45,""int"":16038}"
2026-01-29 16:31:08,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-74,""raw"":10.00,""distance"":10.00,""var"":2.72,""int"":13347}"
2026-01-29 16:31:10,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-49,""raw"":2.20,""distance"":4.36,""var"":7.99,""int"":6353}"
2026-01-29 16:31:11,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-76,""raw"":11.41,""distance"":9.04,""var"":5.42,""int"":5503}"
2026-01-29 16:31:13,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-82,""raw"":16.93,""distance"":15.11,""var"":7.45,""int"":14658}"
2026-01-29 16:31:14,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":13.89,""var"":0.00,""int"":1}"
2026-01-29 16:31:15,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-48,""raw"":1.81,""distance"":3.96,""var"":5.38,""int"":6347}"
2026-01-29 16:31:16,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-43,""raw"":1.30,""distance"":3.36,""var"":4.20,""int"":6324}"
2026-01-29 16:31:20,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-42,""raw"":1.22,""distance"":2.86,""var"":3.19,""int"":6314}"
2026-01-29 16:31:22,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-79,""raw"":11.41,""distance"":9.73,""var"":6.55,""int"":5515}"
2026-01-29 16:31:22,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-81,""raw"":15.85,""distance"":15.75,""var"":7.22,""int"":14033}"
2026-01-29 16:31:23,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-75,""raw"":13.89,""distance"":13.08,""var"":2.54,""int"":23158}"
2026-01-29 16:31:26,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-46,""raw"":1.58,""distance"":1.85,""var"":2.02,""int"":6313}"
2026-01-29 16:31:31,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-45,""raw"":1.48,""distance"":1.65,""var"":1.07,""int"":6307}"
2026-01-29 16:31:31,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-77,""raw"":10.68,""distance"":12.33,""var"":2.37,""int"":22814}"
2026-01-29 16:31:32,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-83,""raw"":18.08,""distance"":15.24,""var"":7.68,""int"":13633}"
2026-01-29 16:31:36,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-47,""raw"":1.69,""distance"":1.68,""var"":0.11,""int"":6302}"
2026-01-29 16:31:38,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":13.89,""var"":0.00,""int"":8023}"
2026-01-29 16:31:38,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-72,""raw"":8.77,""distance"":10.05,""var"":5.04,""int"":5538}"
2026-01-29 16:31:41,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-43,""raw"":1.30,""distance"":1.36,""var"":0.10,""int"":6270}"
2026-01-29 16:31:42,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-81,""raw"":15.85,""distance"":15.77,""var"":7.45,""int"":13306}"
2026-01-29 16:31:43,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-72,""raw"":8.77,""distance"":10.16,""var"":4.47,""int"":5537}"
2026-01-29 16:31:46,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-43,""raw"":1.30,""distance"":1.31,""var"":0.10,""int"":6265}"
2026-01-29 16:31:48,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-78,""raw"":13.01,""distance"":10.45,""var"":4.83,""int"":5536}"
2026-01-29 16:31:53,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":10.61,""var"":3.80,""int"":5534}"
2026-01-29 16:31:56,espresense/devices/apple:findmy/esp32_s3_6,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-82,""raw"":16.93,""distance"":11.54,""var"":10.60,""int"":5872}"
2026-01-29 16:31:58,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":10.67,""var"":3.38,""int"":5533}"
2026-01-29 16:32:05,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":10.66,""var"":2.58,""int"":13579}"
2026-01-29 16:32:06,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-45,""raw"":1.48,""distance"":1.47,""var"":0.09,""int"":6322}"
2026-01-29 16:32:11,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-43,""raw"":1.30,""distance"":1.35,""var"":0.05,""int"":6317}"
2026-01-29 16:32:11,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-78,""raw"":13.01,""distance"":10.90,""var"":2.91,""int"":13539}"
2026-01-29 16:32:16,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-41,""raw"":1.14,""distance"":1.20,""var"":0.04,""int"":6311}"
2026-01-29 16:32:16,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-81,""raw"":15.85,""distance"":10.99,""var"":9.72,""int"":6259}"
2026-01-29 16:32:16,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-77,""raw"":12.18,""distance"":10.73,""var"":0.95,""int"":13495}"
2026-01-29 16:32:20,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":11.06,""var"":3.77,""int"":5569}"
2026-01-29 16:32:21,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-47,""raw"":1.69,""distance"":1.59,""var"":0.03,""int"":6306}"
2026-01-29 16:32:26,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-42,""raw"":1.22,""distance"":1.32,""var"":0.03,""int"":6300}"
2026-01-29 16:32:26,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":11.45,""var"":9.23,""int"":6281}"
2026-01-29 16:32:30,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-77,""raw"":12.18,""distance"":12.03,""var"":3.34,""int"":5579}"
2026-01-29 16:32:31,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-42,""raw"":1.22,""distance"":1.24,""var"":0.03,""int"":6295}"
2026-01-29 16:32:36,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-42,""raw"":1.22,""distance"":1.22,""var"":0.03,""int"":6264}"
2026-01-29 16:32:36,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-80,""raw"":14.84,""distance"":14.87,""var"":7.14,""int"":16708}"
2026-01-29 16:32:39,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":10.68,""var"":0.91,""int"":13544}"
2026-01-29 16:32:40,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-77,""raw"":12.18,""distance"":12.16,""var"":2.75,""int"":5588}"
2026-01-29 16:32:41,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-42,""raw"":1.22,""distance"":1.22,""var"":0.02,""int"":6259}"
2026-01-29 16:32:44,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-52,""raw"":2.35,""distance"":1.85,""var"":0.11,""int"":6222}"
2026-01-29 16:32:47,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-77,""raw"":12.18,""distance"":12.18,""var"":2.37,""int"":24000}"
2026-01-29 16:32:52,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-58,""raw"":3.49,""distance"":1.61,""var"":0.44,""int"":6229}"
2026-01-29 16:32:52,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-80,""raw"":14.84,""distance"":14.84,""var"":6.76,""int"":16657}"
2026-01-29 16:32:54,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":11.72,""var"":8.33,""int"":6406}"
2026-01-29 16:32:56,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-69,""raw"":7.20,""distance"":11.26,""var"":4.02,""int"":5611}"
2026-01-29 16:32:57,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-51,""raw"":2.20,""distance"":1.94,""var"":0.47,""int"":6224}"
2026-01-29 16:32:58,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-81,""raw"":15.85,""distance"":12.93,""var"":2.76,""int"":23697}"
2026-01-29 16:32:58,espresense/devices/apple:findmy/esp32_s3_6,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-70,""raw"":7.69,""distance"":11.41,""var"":11.43,""int"":6036}"
2026-01-29 16:32:58,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":14.33,""var"":7.45,""int"":15897}"
2026-01-29 16:33:01,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-70,""raw"":7.69,""distance"":11.04,""var"":4.93,""int"":5610}"
2026-01-29 16:33:02,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-65,""raw"":5.53,""distance"":1.97,""var"":1.61,""int"":6219}"
2026-01-29 16:33:02,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-56,""raw"":3.06,""distance"":2.75,""var"":1.63,""int"":6195}"
2026-01-29 16:33:03,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-77,""raw"":12.18,""distance"":14.19,""var"":7.66,""int"":15171}"
2026-01-29 16:33:04,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":13.69,""var"":2.76,""int"":23320}"
2026-01-29 16:33:04,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-70,""raw"":7.69,""distance"":11.61,""var"":9.20,""int"":6427}"
2026-01-29 16:33:04,espresense/devices/apple:findmy/esp32_s3_5,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-68,""raw"":6.74,""distance"":11.76,""var"":3.12,""int"":40959}"
2026-01-29 16:33:06,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-80,""raw"":14.84,""distance"":11.13,""var"":6.14,""int"":5608}"
2026-01-29 16:33:07,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":2.85,""var"":7.13,""int"":6190}"
2026-01-29 16:33:08,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-77,""raw"":10.68,""distance"":10.78,""var"":1.05,""int"":13620}"
2026-01-29 16:33:08,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-68,""raw"":6.74,""distance"":14.06,""var"":9.28,""int"":14535}"
2026-01-29 16:33:08,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-75,""raw"":13.89,""distance"":13.89,""var"":0.79,""int"":28578}"
2026-01-29 16:33:09,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":11.69,""var"":8.58,""int"":6418}"
2026-01-29 16:33:09,espresense/devices/apple:findmy/esp32_s3_5,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-74,""raw"":10.00,""distance"":11.63,""var"":3.33,""int"":36464}"
2026-01-29 16:33:12,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-58,""raw"":3.49,""distance"":12.46,""var"":14.57,""int"":19722}"
2026-01-29 16:33:14,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-81,""raw"":15.85,""distance"":3.90,""var"":19.42,""int"":6193}"
2026-01-29 16:33:14,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-56,""raw"":3.06,""distance"":11.65,""var"":19.96,""int"":17190}"
2026-01-29 16:33:16,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-55,""raw"":2.87,""distance"":10.78,""var"":23.95,""int"":15291}"
2026-01-29 16:33:22,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-81,""raw"":15.85,""distance"":11.22,""var"":2.90,""int"":13622}"
2026-01-29 16:33:23,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-53,""raw"":2.51,""distance"":9.49,""var"":26.63,""int"":14261}"
2026-01-29 16:33:24,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-51,""raw"":2.20,""distance"":8.75,""var"":27.81,""int"":13036}"
